,Uncet
22/03/1948,2.928331011
23/03/1948,2.935114702
24/03/1948,2.940165185
25/03/1948,2.941543025
27/03/1948,2.943725407
29/03/1948,2.947392093
30/03/1948,2.944627783
31/03/1948,2.945633174
01/04/1948,2.953647809
02/04/1948,2.956814978
03/04/1948,2.958455074
05/04/1948,2.962224095
06/04/1948,2.962267027
07/04/1948,2.962493104
08/04/1948,2.96276633
09/04/1948,2.960230856
10/04/1948,2.960479557
12/04/1948,2.964170043
13/04/1948,2.965579799
14/04/1948,2.965660926
15/04/1948,2.960544933
16/04/1948,2.960299255
17/04/1948,2.957232143
19/04/1948,2.957237252
20/04/1948,2.958162588
21/04/1948,2.960821495
22/04/1948,2.966579141
23/04/1948,2.967948029
24/04/1948,2.972507934
26/04/1948,2.974951129
27/04/1948,2.976026508
28/04/1948,2.977122328
29/04/1948,2.978454656
30/04/1948,2.980045513
01/05/1948,2.980050008
03/05/1948,2.980796486
04/05/1948,2.981870069
05/05/1948,2.983771449
06/05/1948,2.984054482
07/05/1948,2.982521924
08/05/1948,2.986856284
10/05/1948,2.987878529
11/05/1948,2.987431292
12/05/1948,2.98641332
13/05/1948,2.989262342
14/05/1948,2.988264132
15/05/1948,2.988006721
17/05/1948,2.990377388
18/05/1948,2.994205361
19/05/1948,2.998388322
20/05/1948,2.999734577
21/05/1948,3.000733809
22/05/1948,3.006724182
24/05/1948,3.011367834
25/05/1948,3.014691504
26/05/1948,3.014431506
27/05/1948,3.01741858
28/05/1948,3.016466037
01/06/1948,3.017643829
02/06/1948,3.017740457
03/06/1948,3.01206992
04/06/1948,3.012149709
07/06/1948,3.007713106
08/06/1948,3.004332975
09/06/1948,3.000941206
10/06/1948,2.995894214
11/06/1948,2.994964551
14/06/1948,2.993236972
15/06/1948,2.990958819
16/06/1948,2.987820361
17/06/1948,2.985196147
18/06/1948,2.984252972
21/06/1948,2.977712782
22/06/1948,2.970229453
23/06/1948,2.968919282
24/06/1948,2.96846625
25/06/1948,2.966536959
28/06/1948,2.968869064
29/06/1948,2.968368914
30/06/1948,2.968899162
01/07/1948,2.965583428
02/07/1948,2.965279914
06/07/1948,2.961991358
07/07/1948,2.957088713
08/07/1948,2.953498741
09/07/1948,2.946716523
12/07/1948,2.940738436
13/07/1948,2.932482363
14/07/1948,2.922552665
15/07/1948,2.914817276
16/07/1948,2.908626518
19/07/1948,2.903514528
20/07/1948,2.902848493
21/07/1948,2.902082771
22/07/1948,2.906100159
23/07/1948,2.908218125
26/07/1948,2.907481873
27/07/1948,2.907827754
28/07/1948,2.90577179
29/07/1948,2.900857722
30/07/1948,2.892936694
02/08/1948,2.891000067
03/08/1948,2.886542507
04/08/1948,2.877286191
05/08/1948,2.876834819
06/08/1948,2.874302878
09/08/1948,2.871743622
10/08/1948,2.868217572
11/08/1948,2.867690711
12/08/1948,2.865824437
13/08/1948,2.85874807
16/08/1948,2.856811717
17/08/1948,2.848926437
18/08/1948,2.846283535
19/08/1948,2.841845199
20/08/1948,2.840025434
23/08/1948,2.837085094
24/08/1948,2.836243838
25/08/1948,2.83297792
26/08/1948,2.829060548
27/08/1948,2.825899229
30/08/1948,2.821502665
31/08/1948,2.814328063
01/09/1948,2.809579295
02/09/1948,2.80586782
03/09/1948,2.802955357
07/09/1948,2.797166268
08/09/1948,2.79618347
09/09/1948,2.791982239
10/09/1948,2.790542265
13/09/1948,2.792975749
14/09/1948,2.794581552
15/09/1948,2.794877973
16/09/1948,2.792090089
17/09/1948,2.792409339
20/09/1948,2.791473827
21/09/1948,2.795660711
22/09/1948,2.794642157
23/09/1948,2.79280055
24/09/1948,2.788799147
27/09/1948,2.785076593
28/09/1948,2.785324577
29/09/1948,2.787039557
30/09/1948,2.789126328
01/10/1948,2.787537071
02/10/1948,2.790325581
04/10/1948,2.7920673
05/10/1948,2.795683111
06/10/1948,2.795280483
07/10/1948,2.800284885
08/10/1948,2.80586767
09/10/1948,2.807218523
11/10/1948,2.806719331
13/10/1948,2.807007045
14/10/1948,2.811950456
15/10/1948,2.813493158
16/10/1948,2.813926608
18/10/1948,2.81732946
19/10/1948,2.818689564
20/10/1948,2.82106758
21/10/1948,2.823065977
22/10/1948,2.821794748
23/10/1948,2.824280661
25/10/1948,2.825143147
26/10/1948,2.824052803
27/10/1948,2.826815267
28/10/1948,2.827527167
29/10/1948,2.826366666
30/10/1948,2.821961843
01/11/1948,2.819245701
03/11/1948,2.80734392
04/11/1948,2.801128586
05/11/1948,2.796289256
06/11/1948,2.79734793
08/11/1948,2.796614786
09/11/1948,2.796846223
10/11/1948,2.800811693
12/11/1948,2.807230139
13/11/1948,2.814275807
15/11/1948,2.816792261
16/11/1948,2.820297475
17/11/1948,2.824372604
18/11/1948,2.823521511
19/11/1948,2.82273331
20/11/1948,2.821212326
22/11/1948,2.815237064
23/11/1948,2.810394632
24/11/1948,2.810325543
26/11/1948,2.807172049
27/11/1948,2.807671099
29/11/1948,2.800803185
30/11/1948,2.79401494
01/12/1948,2.785964158
02/12/1948,2.784443731
03/12/1948,2.780662657
04/12/1948,2.774713571
06/12/1948,2.771839327
07/12/1948,2.769188768
08/12/1948,2.767192233
09/12/1948,2.764488615
10/12/1948,2.765797117
11/12/1948,2.763215954
13/12/1948,2.764359741
14/12/1948,2.763628971
15/12/1948,2.762637124
16/12/1948,2.759558496
17/12/1948,2.756116642
18/12/1948,2.755640937
20/12/1948,2.753228163
21/12/1948,2.749721234
22/12/1948,2.747573536
23/12/1948,2.742458975
24/12/1948,2.738178468
27/12/1948,2.732995445
28/12/1948,2.72666918
29/12/1948,2.720697952
30/12/1948,2.715123067
31/12/1948,2.709854795
03/01/1949,2.706834193
04/01/1949,2.703627857
05/01/1949,2.696420101
06/01/1949,2.689457755
07/01/1949,2.690236973
08/01/1949,2.695541163
10/01/1949,2.696221457
11/01/1949,2.696185752
12/01/1949,2.695927255
13/01/1949,2.696359627
14/01/1949,2.692472205
15/01/1949,2.691774618
17/01/1949,2.687182927
18/01/1949,2.684060353
19/01/1949,2.681521348
20/01/1949,2.679466679
21/01/1949,2.677194677
22/01/1949,2.680326851
24/01/1949,2.678812064
25/01/1949,2.67467075
26/01/1949,2.675386686
27/01/1949,2.673410714
28/01/1949,2.673958025
29/01/1949,2.669009287
31/01/1949,2.664949401
01/02/1949,2.663115737
02/02/1949,2.657407019
03/02/1949,2.647594679
04/02/1949,2.641306478
05/02/1949,2.63734122
07/02/1949,2.635357485
08/02/1949,2.632420656
09/02/1949,2.632644814
10/02/1949,2.630117407
11/02/1949,2.630115952
14/02/1949,2.628664045
15/02/1949,2.628766722
16/02/1949,2.630764678
17/02/1949,2.630889517
18/02/1949,2.628847347
19/02/1949,2.628145274
21/02/1949,2.629044768
23/02/1949,2.625418101
24/02/1949,2.623525144
25/02/1949,2.621493308
26/02/1949,2.618875488
28/02/1949,2.618322856
01/03/1949,2.61863438
02/03/1949,2.620518252
03/03/1949,2.618371395
04/03/1949,2.619254457
05/03/1949,2.616846312
07/03/1949,2.614656022
08/03/1949,2.615450641
09/03/1949,2.615648595
10/03/1949,2.615937372
11/03/1949,2.613492093
12/03/1949,2.612794089
14/03/1949,2.611293445
15/03/1949,2.611153433
16/03/1949,2.611724929
17/03/1949,2.608318385
18/03/1949,2.607030771
19/03/1949,2.606714482
21/03/1949,2.606286
22/03/1949,2.602008852
23/03/1949,2.600563437
24/03/1949,2.601746253
25/03/1949,2.601235739
26/03/1949,2.599414793
28/03/1949,2.596393325
29/03/1949,2.594695739
30/03/1949,2.593564527
31/03/1949,2.594458599
01/04/1949,2.598397845
02/04/1949,2.599565139
04/04/1949,2.596490412
05/04/1949,2.598824169
06/04/1949,2.597224877
07/04/1949,2.596069073
08/04/1949,2.591621003
09/04/1949,2.592788126
11/04/1949,2.591334662
12/04/1949,2.592151108
13/04/1949,2.591454496
14/04/1949,2.590747111
16/04/1949,2.586373179
18/04/1949,2.585412768
19/04/1949,2.579663362
20/04/1949,2.577551005
21/04/1949,2.576052911
22/04/1949,2.575731245
23/04/1949,2.579977018
25/04/1949,2.581524524
26/04/1949,2.584515119
27/04/1949,2.583987997
28/04/1949,2.584097967
29/04/1949,2.585602133
30/04/1949,2.588437781
02/05/1949,2.589937823
03/05/1949,2.591493983
04/05/1949,2.593878751
05/05/1949,2.599496918
06/05/1949,2.603618407
07/05/1949,2.609889419
09/05/1949,2.61069012
10/05/1949,2.611670289
11/05/1949,2.61433995
12/05/1949,2.616387302
13/05/1949,2.621105283
14/05/1949,2.625371163
16/05/1949,2.628568058
17/05/1949,2.632587463
18/05/1949,2.636180756
19/05/1949,2.637580451
20/05/1949,2.642668598
21/05/1949,2.644423959
23/05/1949,2.642516758
24/05/1949,2.644129558
25/05/1949,2.643845931
26/05/1949,2.643161168
27/05/1949,2.642527633
31/05/1949,2.642696892
01/06/1949,2.648349006
02/06/1949,2.650503977
03/06/1949,2.653814475
06/06/1949,2.653715885
07/06/1949,2.657154473
08/06/1949,2.660961349
09/06/1949,2.661440572
10/06/1949,2.660102172
13/06/1949,2.662366857
14/06/1949,2.662848458
15/06/1949,2.664009255
16/06/1949,2.667855834
17/06/1949,2.670002007
20/06/1949,2.673390089
21/06/1949,2.676973461
22/06/1949,2.676913238
23/06/1949,2.679728949
24/06/1949,2.681646863
27/06/1949,2.684264905
28/06/1949,2.689436246
29/06/1949,2.689683776
30/06/1949,2.692345346
01/07/1949,2.694213129
05/07/1949,2.693009919
06/07/1949,2.693009831
07/07/1949,2.695077074
08/07/1949,2.694690288
11/07/1949,2.692269367
12/07/1949,2.692486651
13/07/1949,2.687515172
14/07/1949,2.685147172
15/07/1949,2.687147339
18/07/1949,2.68434041
19/07/1949,2.680795435
20/07/1949,2.680341115
21/07/1949,2.678042576
22/07/1949,2.674014485
25/07/1949,2.670433411
26/07/1949,2.668610121
27/07/1949,2.669300657
28/07/1949,2.671350034
29/07/1949,2.67187645
01/08/1949,2.672077871
02/08/1949,2.670091928
03/08/1949,2.669379286
04/08/1949,2.669160097
05/08/1949,2.668252084
08/08/1949,2.67128652
09/08/1949,2.674532432
10/08/1949,2.680031358
11/08/1949,2.681953879
12/08/1949,2.685175706
15/08/1949,2.683446229
16/08/1949,2.685227943
17/08/1949,2.684022561
18/08/1949,2.685755407
19/08/1949,2.686595144
22/08/1949,2.686954033
23/08/1949,2.689408208
24/08/1949,2.690808085
25/08/1949,2.693167447
26/08/1949,2.694418434
29/08/1949,2.693199195
30/08/1949,2.691507217
31/08/1949,2.690279842
01/09/1949,2.692133938
02/09/1949,2.689836752
06/09/1949,2.690866489
07/09/1949,2.690823181
08/09/1949,2.690835861
09/09/1949,2.687456276
12/09/1949,2.686767985
13/09/1949,2.683855782
14/09/1949,2.680352253
15/09/1949,2.677372319
16/09/1949,2.673165993
19/09/1949,2.675654396
20/09/1949,2.675112315
21/09/1949,2.675265287
22/09/1949,2.674687877
23/09/1949,2.677304603
26/09/1949,2.675547301
27/09/1949,2.675927525
28/09/1949,2.675545548
29/09/1949,2.676764107
30/09/1949,2.676604655
01/10/1949,2.679025215
03/10/1949,2.676191376
04/10/1949,2.675032462
05/10/1949,2.676817476
06/10/1949,2.676004482
07/10/1949,2.674384934
08/10/1949,2.676620221
10/10/1949,2.677091794
11/10/1949,2.682836275
13/10/1949,2.682421163
14/10/1949,2.685432663
15/10/1949,2.685948174
17/10/1949,2.686600089
18/10/1949,2.685466184
19/10/1949,2.682654912
20/10/1949,2.680859728
21/10/1949,2.67699454
22/10/1949,2.681909957
24/10/1949,2.68026128
25/10/1949,2.680893274
26/10/1949,2.684401352
27/10/1949,2.68119539
28/10/1949,2.679339681
29/10/1949,2.680055573
31/10/1949,2.679192046
01/11/1949,2.682004006
02/11/1949,2.681345589
03/11/1949,2.683360488
04/11/1949,2.682583278
05/11/1949,2.682285349
07/11/1949,2.678252204
09/11/1949,2.676298002
10/11/1949,2.681511545
12/11/1949,2.680385074
14/11/1949,2.677950474
15/11/1949,2.681026712
16/11/1949,2.678822641
17/11/1949,2.679344615
18/11/1949,2.68328906
19/11/1949,2.685168025
21/11/1949,2.689675784
22/11/1949,2.691042186
23/11/1949,2.690618093
25/11/1949,2.69011462
26/11/1949,2.690503231
28/11/1949,2.692812583
29/11/1949,2.69377677
30/11/1949,2.692683782
01/12/1949,2.694187683
02/12/1949,2.697331736
03/12/1949,2.697285432
05/12/1949,2.700491558
06/12/1949,2.701393129
07/12/1949,2.704319976
08/12/1949,2.702264258
09/12/1949,2.704560265
10/12/1949,2.703331564
12/12/1949,2.700333196
13/12/1949,2.696793674
14/12/1949,2.699335001
15/12/1949,2.702878187
16/12/1949,2.708948046
17/12/1949,2.713625384
19/12/1949,2.714633872
20/12/1949,2.716718491
21/12/1949,2.716870958
22/12/1949,2.718951231
23/12/1949,2.719339665
27/12/1949,2.717200424
28/12/1949,2.716644987
29/12/1949,2.714297314
30/12/1949,2.712053519
31/12/1949,2.710790859
03/01/1950,2.712254246
04/01/1950,2.709208817
05/01/1950,2.708509158
06/01/1950,2.708957073
07/01/1950,2.708713361
09/01/1950,2.70814972
10/01/1950,2.704823917
11/01/1950,2.697742792
12/01/1950,2.694234379
13/01/1950,2.689854849
14/01/1950,2.689892469
16/01/1950,2.689490064
17/01/1950,2.689405435
18/01/1950,2.692934216
19/01/1950,2.695273101
20/01/1950,2.69516105
21/01/1950,2.698776483
23/01/1950,2.699291876
24/01/1950,2.696806501
25/01/1950,2.697190311
26/01/1950,2.697881
27/01/1950,2.699555797
28/01/1950,2.698618319
30/01/1950,2.694892075
31/01/1950,2.690957153
01/02/1950,2.689818499
02/02/1950,2.687001916
03/02/1950,2.687379976
04/02/1950,2.685212361
06/02/1950,2.683232212
07/02/1950,2.682021069
08/02/1950,2.680723738
09/02/1950,2.676880117
10/02/1950,2.674702004
11/02/1950,2.674205696
14/02/1950,2.672424593
15/02/1950,2.670706558
16/02/1950,2.671674139
17/02/1950,2.674277791
18/02/1950,2.672976696
20/02/1950,2.675009403
21/02/1950,2.673144213
23/02/1950,2.674620862
24/02/1950,2.674206916
25/02/1950,2.676823762
27/02/1950,2.679481274
28/02/1950,2.682176816
01/03/1950,2.684670279
02/03/1950,2.688002911
03/03/1950,2.690361378
04/03/1950,2.693308881
06/03/1950,2.697778952
07/03/1950,2.699949237
08/03/1950,2.703070501
09/03/1950,2.706161786
10/03/1950,2.707281414
11/03/1950,2.713326978
13/03/1950,2.714611652
14/03/1950,2.720015486
15/03/1950,2.724086696
16/03/1950,2.726108825
17/03/1950,2.734622393
18/03/1950,2.743108531
20/03/1950,2.750173122
21/03/1950,2.749076239
22/03/1950,2.750498562
23/03/1950,2.759002533
24/03/1950,2.762333741
25/03/1950,2.767716089
27/03/1950,2.772117747
28/03/1950,2.77663246
29/03/1950,2.782182762
30/03/1950,2.786692943
31/03/1950,2.793486868
01/04/1950,2.803329278
03/04/1950,2.811043838
04/04/1950,2.814590834
05/04/1950,2.821112227
06/04/1950,2.820902406
08/04/1950,2.825782921
10/04/1950,2.82550565
11/04/1950,2.82971689
12/04/1950,2.833662394
13/04/1950,2.832830138
14/04/1950,2.834651576
15/04/1950,2.841138946
17/04/1950,2.843237
18/04/1950,2.846698762
19/04/1950,2.854747482
20/04/1950,2.862590709
21/04/1950,2.871216843
22/04/1950,2.8786485
24/04/1950,2.886675935
25/04/1950,2.895106362
26/04/1950,2.899755611
27/04/1950,2.901426239
28/04/1950,2.906930718
29/04/1950,2.913874943
01/05/1950,2.920259432
02/05/1950,2.927206718
03/05/1950,2.932699705
04/05/1950,2.940932206
05/05/1950,2.947524575
06/05/1950,2.952756858
08/05/1950,2.952577629
09/05/1950,2.957319934
10/05/1950,2.961946416
11/05/1950,2.970831999
12/05/1950,2.979701416
13/05/1950,2.984333612
15/05/1950,2.987158368
16/05/1950,2.998498882
17/05/1950,3.007402214
18/05/1950,3.013848922
19/05/1950,3.022681156
20/05/1950,3.030551726
22/05/1950,3.040376949
23/05/1950,3.047204697
24/05/1950,3.054733639
25/05/1950,3.063535454
26/05/1950,3.073171783
27/05/1950,3.08037046
29/05/1950,3.088286568
31/05/1950,3.094001656
01/06/1950,3.097038705
02/06/1950,3.102990135
05/06/1950,3.108023299
06/06/1950,3.113715718
07/06/1950,3.121888595
08/06/1950,3.125539672
09/06/1950,3.13200489
12/06/1950,3.138821066
13/06/1950,3.145746919
14/06/1950,3.149930746
15/06/1950,3.158948388
16/06/1950,3.161834369
19/06/1950,3.168254327
20/06/1950,3.172515167
21/06/1950,3.175785047
22/06/1950,3.173661996
23/06/1950,3.175879419
26/06/1950,3.172667799
27/06/1950,3.17643356
28/06/1950,3.182742125
29/06/1950,3.183949356
30/06/1950,3.191996524
03/07/1950,3.1972063
05/07/1950,3.202512482
06/07/1950,3.200606003
07/07/1950,3.199842786
10/07/1950,3.19654069
11/07/1950,3.194864472
12/07/1950,3.194682646
13/07/1950,3.194562559
14/07/1950,3.196632355
17/07/1950,3.197860138
18/07/1950,3.196718976
19/07/1950,3.19619319
20/07/1950,3.198277123
21/07/1950,3.197239133
24/07/1950,3.189477656
25/07/1950,3.182427984
26/07/1950,3.175887215
27/07/1950,3.17325005
28/07/1950,3.168793158
31/07/1950,3.163013676
01/08/1950,3.163798717
02/08/1950,3.156291284
03/08/1950,3.152364323
04/08/1950,3.146075056
07/08/1950,3.136942332
08/08/1950,3.133829698
09/08/1950,3.132236774
10/08/1950,3.132084935
11/08/1950,3.125644898
14/08/1950,3.123790853
15/08/1950,3.121761507
16/08/1950,3.114226054
17/08/1950,3.109219397
18/08/1950,3.106138518
21/08/1950,3.102858548
22/08/1950,3.101192427
23/08/1950,3.093504086
24/08/1950,3.08832454
25/08/1950,3.083720629
28/08/1950,3.076217274
29/08/1950,3.070401768
30/08/1950,3.063502646
31/08/1950,3.055237347
01/09/1950,3.048492081
05/09/1950,3.042377076
06/09/1950,3.035183551
07/09/1950,3.028064162
08/09/1950,3.022042026
11/09/1950,3.012727408
12/09/1950,3.007404929
13/09/1950,3.005899878
14/09/1950,3.000325434
15/09/1950,2.991907923
18/09/1950,2.984241429
19/09/1950,2.97844396
20/09/1950,2.974571658
21/09/1950,2.971344361
22/09/1950,2.967339064
25/09/1950,2.961605149
26/09/1950,2.957659774
27/09/1950,2.954685309
28/09/1950,2.953257683
29/09/1950,2.948864269
02/10/1950,2.945371596
03/10/1950,2.94302123
04/10/1950,2.943293764
05/10/1950,2.945585023
06/10/1950,2.94772945
07/10/1950,2.955073964
09/10/1950,2.962232443
10/10/1950,2.962587737
11/10/1950,2.966773888
13/10/1950,2.967737396
14/10/1950,2.971172698
16/10/1950,2.967998183
17/10/1950,2.966196032
18/10/1950,2.96838055
19/10/1950,2.970993856
20/10/1950,2.974500443
21/10/1950,2.978640288
23/10/1950,2.980727675
24/10/1950,2.984412447
25/10/1950,2.979772609
26/10/1950,2.981975036
27/10/1950,2.984547048
28/10/1950,2.986742772
30/10/1950,2.986727364
31/10/1950,2.989855622
01/11/1950,2.993732074
02/11/1950,2.993477793
03/11/1950,2.991743752
04/11/1950,2.995676522
06/11/1950,2.997873693
08/11/1950,3.002622937
09/11/1950,3.005241755
10/11/1950,3.00768626
13/11/1950,3.01138014
14/11/1950,3.016621922
15/11/1950,3.020102994
16/11/1950,3.026952744
17/11/1950,3.029569328
18/11/1950,3.033720765
20/11/1950,3.037152163
21/11/1950,3.040578137
22/11/1950,3.04629095
24/11/1950,3.05087
25/11/1950,3.056031811
27/11/1950,3.060681521
28/11/1950,3.061449808
29/11/1950,3.063038874
30/11/1950,3.070550948
01/12/1950,3.07295667
02/12/1950,3.077434402
04/12/1950,3.076638079
05/12/1950,3.081047508
06/12/1950,3.08527477
07/12/1950,3.091998689
08/12/1950,3.092430196
09/12/1950,3.096416813
11/12/1950,3.096827489
12/12/1950,3.094053507
13/12/1950,3.096528687
14/12/1950,3.099844403
15/12/1950,3.099339354
16/12/1950,3.097504534
18/12/1950,3.100688398
19/12/1950,3.106048489
20/12/1950,3.110135872
21/12/1950,3.112213883
22/12/1950,3.111425372
26/12/1950,3.107380998
27/12/1950,3.103034439
28/12/1950,3.096678341
29/12/1950,3.092573495
30/12/1950,3.088637172
02/01/1951,3.084486201
03/01/1951,3.083193175
04/01/1951,3.077811398
05/01/1951,3.067606997
06/01/1951,3.06440535
08/01/1951,3.06272897
09/01/1951,3.054990561
10/01/1951,3.046104336
11/01/1951,3.035682838
12/01/1951,3.028732492
13/01/1951,3.020887061
15/01/1951,3.013761296
16/01/1951,3.008328811
17/01/1951,3.000481455
18/01/1951,2.999325818
19/01/1951,2.992272897
20/01/1951,2.986489574
22/01/1951,2.975488908
23/01/1951,2.967097972
24/01/1951,2.960673221
25/01/1951,2.95368078
26/01/1951,2.945767386
27/01/1951,2.933585543
29/01/1951,2.921732926
30/01/1951,2.911448989
31/01/1951,2.899091537
01/02/1951,2.889146309
02/02/1951,2.877114997
03/02/1951,2.870741102
05/02/1951,2.859630368
06/02/1951,2.847249264
07/02/1951,2.840020707
08/02/1951,2.833117769
09/02/1951,2.822684559
10/02/1951,2.817913824
13/02/1951,2.809727647
14/02/1951,2.803353074
15/02/1951,2.796679568
16/02/1951,2.789050931
17/02/1951,2.77987971
19/02/1951,2.77261422
20/02/1951,2.761271022
21/02/1951,2.759501121
23/02/1951,2.75369022
24/02/1951,2.748133973
26/02/1951,2.738614376
27/02/1951,2.733210669
28/02/1951,2.729633815
01/03/1951,2.724973192
02/03/1951,2.720400658
03/03/1951,2.715908323
05/03/1951,2.711596618
06/03/1951,2.704484691
07/03/1951,2.696896591
08/03/1951,2.693226999
09/03/1951,2.684812676
10/03/1951,2.677433464
12/03/1951,2.667361111
13/03/1951,2.656687693
14/03/1951,2.647677528
15/03/1951,2.642854618
16/03/1951,2.634737665
17/03/1951,2.631273801
19/03/1951,2.633361807
20/03/1951,2.631701094
21/03/1951,2.627906252
22/03/1951,2.622557221
24/03/1951,2.618487557
26/03/1951,2.615179998
27/03/1951,2.610581137
28/03/1951,2.606737137
29/03/1951,2.60536338
30/03/1951,2.603574729
31/03/1951,2.603370457
02/04/1951,2.598156703
03/04/1951,2.595319912
04/04/1951,2.593739655
05/04/1951,2.594142491
06/04/1951,2.596057425
07/04/1951,2.594045907
09/04/1951,2.593312058
10/04/1951,2.587950344
11/04/1951,2.585382662
12/04/1951,2.584702821
13/04/1951,2.582048826
14/04/1951,2.581764411
16/04/1951,2.577804574
17/04/1951,2.580757937
18/04/1951,2.581435081
19/04/1951,2.579611444
20/04/1951,2.578483031
21/04/1951,2.577164303
23/04/1951,2.57274351
24/04/1951,2.568681373
25/04/1951,2.56103104
26/04/1951,2.555670631
27/04/1951,2.555342325
28/04/1951,2.553742341
30/04/1951,2.551504615
01/05/1951,2.552694875
02/05/1951,2.552996202
03/05/1951,2.552459489
04/05/1951,2.551232315
05/05/1951,2.551504701
07/05/1951,2.551258239
08/05/1951,2.54929903
09/05/1951,2.549026224
10/05/1951,2.547568462
11/05/1951,2.546907416
